ABBV open,AET open,ANTM open,BNTX open,CI open,JNJ open,MET open,MRK open,MRNA open,NVS open,PFE open,UNH open,dt,month,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen
108.03,,358.97,125.0,246.07,156.86,62.27,75.97,146.8,86.19,37.41,376.25,2021-04-13,Apr-21,69980.0,688.0,1677285.0,30329197.0,534346.0,403324959.0,1747700.0,132441561.0,1256198.0,75322283.0,3480621.0,214343120.0,570218.0,36764240.0,1475170.0,99453295.0,341897.0,31355979.0,741299.0,85435687.0,343964.0,7164152.0,373849.0,7233726.0
106.22,,360.48,130.8,245.61,157.83,61.94,76.3,153.66,86.46,37.17,375.34,2021-04-14,Apr-21,68537.0,762.0,1486017.0,30397734.0,535108.0,404810976.0,1738997.0,134180558.0,1358969.0,76681252.0,3702805.0,218045925.0,632853.0,37397093.0,1438322.0,100891617.0,418873.0,31774852.0,785389.0,86221076.0,306844.0,7470996.0,283945.0,7517671.0
105.99,,364.45,130.0,249.54,160.72,62.83,76.05,159.0,86.86,37.26,380.0,2021-04-15,Apr-21,70220.0,760.0,1457318.0,30467954.0,535868.0,406268294.0,1765363.0,135945921.0,1817038.0,78498290.0,3755916.0,221801841.0,921999.0,38319092.0,1985874.0,102877491.0,677002.0,32451854.0,1318576.0,87539652.0,217503.0,7688499.0,219110.0,7736781.0
107.49,,373.97,141.49,254.77,161.34,62.94,77.25,158.68,87.44,37.87,393.92,2021-04-16,Apr-21,69304.0,774.0,1009009.0,30537258.0,536642.0,407277303.0,1653010.0,137598931.0,2111528.0,80609818.0,3609927.0,225411768.0,1120734.0,39439826.0,2192926.0,105070417.0,880987.0,33332841.0,1659997.0,89199649.0,109234.0,7797733.0,111246.0,7848027.0
107.97,,375.45,146.9697,253.5,162.5,63.23,77.7,166.61,88.49,38.6,390.0,2021-04-19,Apr-21,34355.0,452.0,1571575.0,30694839.0,538154.0,410482808.0,1092072.0,140394267.0,1101772.0,85365180.0,2586216.0,231499764.0,641507.0,41989404.0,1339813.0,110461905.0,446993.0,35439161.0,820978.0,93002433.0,13216.0,7896144.0,13472.0,7949021.0
108.12,,379.38,145.47,252.12,161.0,62.5,77.68,160.32,87.78,38.75,389.86,2021-04-20,Apr-21,56343.0,702.0,1656011.0,30751182.0,538856.0,412138819.0,1367331.0,141761598.0,0.0,85365180.0,3235461.0,234735225.0,0.0,41989404.0,0.0,110461905.0,0.0,35439161.0,0.0,93002433.0,0.0,7896144.0,0.0,7949021.0
109.79,,381.92,154.84,255.0,166.37,61.08,78.93,158.6,88.32,39.14,398.86,2021-04-21,Apr-21,61861.0,738.0,1498558.0,30813043.0,539594.0,413637377.0,1392340.0,143153938.0,2227466.0,87592646.0,3482707.0,238217932.0,1287588.0,43276992.0,2642866.0,113104771.0,904220.0,36343381.0,1681614.0,94684047.0,35063.0,7931207.0,44234.0,7993255.0
110.65,,384.64,164.99,252.0,165.836,62.11,79.0,168.26,88.11,39.48,398.44,2021-04-22,Apr-21,60436.0,760.0,1412186.0,30873479.0,540354.0,415049563.0,1415620.0,144569558.0,1653130.0,89245776.0,3504009.0,241721941.0,920707.0,44197699.0,1739257.0,114844028.0,707517.0,37050898.0,1229654.0,95913701.0,24329.0,7955536.0,25110.0,8018365.0
109.71,,378.39,174.337,253.0,164.53,61.87,77.86,170.305,87.85,38.63,395.62,2021-04-23,Apr-21,61134.0,805.0,995672.0,30934613.0,541159.0,416045235.0,1370587.0,145940145.0,1930219.0,91175995.0,3307412.0,245029353.0,1070616.0,45268315.0,1910603.0,116754631.0,837731.0,37888629.0,1440033.0,97353734.0,21330.0,7976866.0,22362.0,8040727.0
111.56,,382.09,167.7913,252.3,165.21,63.01,77.86,171.79,88.12,38.73,399.81,2021-04-26,Apr-21,38757.0,459.0,1575316.0,31054699.0,542626.0,419210931.0,942921.0,148376462.0,1115759.0,95888088.0,2396183.0,250631450.0,677568.0,47968185.0,1300784.0,121674501.0,430922.0,39855028.0,798607.0,100830533.0,7196.0,8021694.0,7406.0,8087269.0
111.25,,375.76,173.37,248.74,163.76,62.8,77.415,178.3604,87.06,38.51,394.66,2021-04-27,Apr-21,49580.0,516.0,1581606.0,31104279.0,543142.0,420792537.0,1116353.0,149492815.0,859366.0,96747454.0,2902878.0,253534328.0,515815.0,48484000.0,995178.0,122669679.0,333429.0,40188457.0,633370.0,101463903.0,10037.0,8031731.0,10381.0,8097650.0
111.68,,377.52,171.98,251.08,162.86,63.84,77.61,182.37,86.32,38.54,395.18,2021-04-28,Apr-21,53539.0,816.0,1422330.0,31157818.0,543958.0,422214867.0,1153154.0,150645969.0,1296967.0,98044421.0,3096802.0,256631130.0,758768.0,49242768.0,1310349.0,123980028.0,511745.0,40700202.0,893032.0,102356935.0,25929.0,8057660.0,26742.0,8124392.0
112.38,,377.59,180.58,249.11,161.9,64.36,75.5,183.327,86.33,38.99,396.75,2021-04-29,Apr-21,54760.0,734.0,1316420.0,31212578.0,544692.0,423531287.0,1124788.0,151770757.0,1624524.0,99668945.0,3057046.0,259688176.0,909661.0,50152429.0,1560144.0,125540172.0,673282.0,41373484.0,1117253.0,103474188.0,41016.0,8098676.0,42018.0,8166410.0
111.47,,382.45,183.3,249.26,164.15,64.17,73.58,175.59,85.62,38.5,401.0,2021-04-30,Apr-21,54058.0,766.0,905273.0,31266636.0,545458.0,424436560.0,1126158.0,152896915.0,1738373.0,101407318.0,2920253.0,262608429.0,982378.0,51134807.0,1593227.0,127133399.0,691662.0,42065146.0,1139705.0,104613893.0,63818.0,8162494.0,64729.0,8231139.0
112.4,,383.43,202.25,250.5,163.6,64.38,74.26,183.9,86.22,39.04,401.0,2021-05-03,May-21,32551.0,447.0,1423827.0,31382076.0,546961.0,427281297.0,644429.0,154580873.0,2100965.0,105523520.0,1968150.0,267319769.0,1280666.0,53526923.0,2016880.0,131030537.0,729798.0,43611912.0,1207857.0,107155797.0,90122.0,8338745.0,90959.0,8409505.0
114.62,,385.93,212.5,252.31,164.83,63.91,76.08,185.335,85.68,40.0,405.48,2021-05-04,May-21,42018.0,665.0,1532197.0,31424094.0,547626.0,428813494.0,820637.0,155401510.0,645068.0,106168588.0,2506026.0,269825795.0,424426.0,53951349.0,626947.0,131657484.0,181423.0,43793335.0,322024.0,107477821.0,39116.0,8377861.0,39562.0,8449067.0
114.31,,390.2,185.41,258.83,167.5,64.48,76.778,178.1,86.17,40.18,410.5,2021-05-05,May-21,43906.0,698.0,1311495.0,31468000.0,548324.0,430124989.0,820525.0,156222035.0,1177945.0,107346533.0,2558901.0,272384696.0,693229.0,54644578.0,1063669.0,132721153.0,417669.0,44211004.0,665005.0,108142826.0,66460.0,8444321.0,67370.0,8516437.0
115.0,,390.02,146.06,258.42,166.79,65.65,77.44,148.0,86.86,38.48,413.0,2021-05-06,May-21,42232.0,642.0,1179260.0,31510232.0,548966.0,431304249.0,782787.0,157004822.0,1580094.0,108926627.0,2530627.0,274915323.0,896875.0,55541453.0,1395732.0,134116885.0,575080.0,44786084.0,898632.0,109041458.0,107522.0,8551843.0,110806.0,8627243.0
116.38,,388.38,183.3412,256.93,168.3,66.23,78.01,165.78,87.83,39.05,415.0,2021-05-07,May-21,43909.0,787.0,853463.0,31554141.0,549753.0,432157712.0,799990.0,157804812.0,1948293.0,110874920.0,2517988.0,277433311.0,1118532.0,56659985.0,1608176.0,135725061.0,715727.0,45501811.0,1083213.0,110124671.0,113447.0,8665290.0,112414.0,8739657.0
116.38,,397.82,200.8,262.9,169.9,67.0,78.82,164.01,88.0,39.83,419.27,2021-05-10,May-21,24187.0,393.0,1337090.0,31641025.0,551101.0,434840876.0,485065.0,159001191.0,1272536.0,115530780.0,1610150.0,281200808.0,810722.0,59505716.0,1181558.0,139838655.0,357964.0,47015371.0,596087.0,112529278.0,103814.0,8960777.0,104621.0,9038423.0
115.48,,400.7,186.61,265.68,170.65,65.97,77.83,151.31,87.26,39.68,421.0,2021-05-11,May-21,32697.0,582.0,1345783.0,31673722.0,551683.0,436186659.0,660006.0,159661197.0,1045579.0,116576359.0,2055422.0,283256230.0,621749.0,60127465.0,922034.0,140760689.0,275297.0,47290668.0,460837.0,112990115.0,148427.0,9109204.0,149988.0,9188411.0
114.85,,393.78,196.65,261.1,168.54,65.28,77.71,154.11,87.96,39.44,409.29,2021-05-12,May-21,35281.0,675.0,1196360.0,31709003.0,552358.0,437383019.0,646654.0,160307851.0,1071080.0,117647439.0,2023516.0,285279746.0,597596.0,60725061.0,876048.0,141636737.0,396214.0,47686882.0,592846.0,113582961.0,76666.0,9185870.0,77651.0,9266062.0
115.55,,390.8,188.3286,260.38,166.97,63.16,77.89,152.6,87.66,39.5,406.28,2021-05-13,May-21,39804.0,568.0,1087337.0,31748807.0,552926.0,438470356.0,928989.0,161236840.0,1339869.0,118987308.0,2284229.0,287563975.0,736504.0,61461565.0,1056018.0,142692755.0,517269.0,48204151.0,771281.0,114354242.0,85540.0,9271410.0,86680.0,9352742.0
117.36,,397.49,183.49,264.41,171.48,65.0,79.06,150.85,89.12,40.24,410.99,2021-05-14,May-21,34806.0,682.0,788706.0,31783613.0,553608.0,439259062.0,1094794.0,162331634.0,1271329.0,120258637.0,2458842.0,290022817.0,651639.0,62113204.0,988136.0,143680891.0,541597.0,48745748.0,773542.0,115127784.0,77566.0,9348976.0,78862.0,9431604.0
116.77,,394.26,192.74,264.07,170.4,65.71,78.67,159.0,88.71,40.07,409.31,2021-05-17,May-21,19212.0,362.0,1215395.0,31852809.0,554797.0,441727952.0,889593.0,164608106.0,-282964.0,122999721.0,1829380.0,294638926.0,-118562.0,63506002.0,-269654.0,146288690.0,-147515.0,49889927.0,-333237.0,116798390.0,-16887.0,9552103.0,-16905.0,9637126.0
116.11,,394.0,195.49,264.32,169.98,65.45,79.34,160.16,88.64,40.18,409.69,2021-05-18,May-21,27463.0,584.0,1181316.0,31880272.0,555381.0,442909268.0,994850.0,165602956.0,1455972.0,124455693.0,2080655.0,296719581.0,816009.0,64322011.0,1672587.0,147961277.0,526671.0,50416598.0,822391.0,117620781.0,113038.0,9665141.0,114074.0,9751200.0
116.46,,392.77,190.0,260.33,169.91,64.73,78.925,155.74,87.63,39.9,409.49,2021-05-19,May-21,27233.0,591.0,1009421.0,31907505.0,555972.0,443918689.0,988684.0,166591640.0,997730.0,125453423.0,2093509.0,298813090.0,550196.0,64872207.0,1107338.0,149068615.0,368468.0,50785066.0,560430.0,118181211.0,78502.0,9743643.0,85416.0,9836616.0
115.34,,393.01,199.17,262.74,169.94,64.81,78.93,159.92,87.26,39.73,409.53,2021-05-20,May-21,27472.0,519.0,986733.0,31934977.0,556491.0,444905422.0,924012.0,167515652.0,1151743.0,126605166.0,2027077.0,300840167.0,588841.0,65461048.0,1273623.0,150342238.0,458641.0,51243707.0,723675.0,118904886.0,103673.0,9847316.0,108020.0,9944636.0
117.52,,392.87,204.13,261.65,171.33,64.76,79.93,168.93,88.11,40.21,410.76,2021-05-21,May-21,27608.0,659.0,710170.0,31962585.0,557150.0,445615592.0,935943.0,168451595.0,0.0,126605166.0,2069272.0,302909439.0,0.0,65461048.0,0.0,150342238.0,0.0,51243707.0,0.0,118904886.0,0.0,9847316.0,0.0,9944636.0
116.59,,398.02,197.51,263.39,170.9,64.91,79.53,162.881,88.33,40.08,412.37,2021-05-24,May-21,15073.0,340.0,1074752.0,32014950.0,558364.0,447812655.0,637885.0,170159894.0,601622.0,130615797.0,1327126.0,306349094.0,310102.0,67434538.0,737021.0,154856445.0,234435.0,52916100.0,375110.0,121500687.0,57032.0,10210450.0,57979.0,10323402.0
115.97,,394.82,194.46,261.68,170.67,65.61,79.0,166.56,88.78,39.82,411.85,2021-05-25,May-21,24144.0,496.0,1051765.0,32039094.0,558860.0,448864420.0,670043.0,170829937.0,462811.0,131078608.0,1443269.0,307792363.0,213877.0,67648415.0,538544.0,155394989.0,198958.0,53115058.0,300498.0,121801185.0,49867.0,10260317.0,58457.0,10381859.0
114.53,,394.9,197.6,259.88,170.0,64.43,77.55,168.7,88.92,39.2901,412.1,2021-05-26,May-21,23250.0,513.0,928543.0,32062344.0,559373.0,449792963.0,662455.0,171492392.0,771481.0,131850089.0,1439305.0,309231668.0,350412.0,67998827.0,802171.0,156197160.0,340678.0,53455736.0,538084.0,122339269.0,79757.0,10340074.0,81219.0,10463078.0
115.12,,396.64,199.05,260.26,169.26,65.22,77.5,174.2,88.8,38.97,414.92,2021-05-27,May-21,21785.0,540.0,839535.0,32084129.0,559913.0,450632498.0,616384.0,172108776.0,919805.0,132769894.0,1353842.0,310585510.0,414684.0,68413511.0,826305.0,157023465.0,429278.0,53885014.0,607867.0,122947136.0,75217.0,10415291.0,76416.0,10539494.0
113.33,,398.29,199.11,261.04,169.52,65.86,76.02,178.6233,87.92,38.75,412.7,2021-05-28,May-21,24498.0,700.0,580022.0,32108627.0,560613.0,451212520.0,605779.0,172714555.0,762650.0,133532544.0,1335376.0,311920886.0,321710.0,68735221.0,759850.0,157783315.0,359811.0,54244825.0,532060.0,123479196.0,80592.0,10495883.0,81642.0,10621136.0
113.7,,398.96,204.57,260.07,170.15,66.27,76.06,184.08,89.0,38.94,413.73,2021-06-01,Jun-21,8966.0,330.0,1110518.0,32154175.0,561706.0,453709602.0,531632.0,173917829.0,780106.0,135867425.0,1281387.0,314558173.0,388340.0,69818924.0,897231.0,160309262.0,310275.0,55260329.0,495793.0,125016707.0,81381.0,10730357.0,82047.0,10858664.0
112.41,,396.42,206.26,259.67,165.3,66.87,75.31,183.9,88.87,38.64,409.14,2021-06-02,Jun-21,16101.0,484.0,989558.0,32170276.0,562190.0,454699160.0,496869.0,174414698.0,287825.0,136155250.0,1124206.0,315682379.0,134408.0,69953332.0,292133.0,160601395.0,122732.0,55383061.0,184850.0,125201557.0,30387.0,10760744.0,30814.0,10889478.0
111.12,,392.7,218.3,255.19,165.89,65.78,73.22,188.89,88.94,38.76,403.5,2021-06-03,Jun-21,17935.0,463.0,870163.0,32188211.0,562653.0,455569323.0,465027.0,174879725.0,489368.0,136644618.0,1252622.0,316935001.0,228037.0,70181369.0,449118.0,161050513.0,211026.0,55594087.0,306756.0,125508313.0,49748.0,10810492.0,50423.0,10939901.0
112.4,,397.0,218.62,257.6,167.01,66.37,74.2,197.9,89.8,39.05,410.96,2021-06-04,Jun-21,18437.0,577.0,617069.0,32206648.0,563230.0,456186392.0,502011.0,175381736.0,810749.0,137455367.0,1409418.0,318344419.0,415808.0,70597177.0,840384.0,161890897.0,320528.0,55914615.0,482482.0,125990795.0,73751.0,10884243.0,74872.0,11014773.0
112.71,,394.75,238.56,254.03,166.0,66.67,74.14,207.1026,89.9,39.08,406.96,2021-06-07,Jun-21,9750.0,314.0,886154.0,32241644.0,564356.0,458086307.0,373664.0,176281532.0,779338.0,139748661.0,1076252.0,321013891.0,527145.0,72011820.0,858957.0,164371746.0,200877.0,56614713.0,302453.0,127058512.0,51226.0,11061855.0,51617.0,11194685.0
112.68,,388.42,238.79,247.33,165.28,65.73,72.95,220.1,90.42,39.07,400.72,2021-06-08,Jun-21,13965.0,308.0,867847.0,32255609.0,564664.0,458954154.0,405030.0,176686562.0,693296.0,140441957.0,1180541.0,322194432.0,477861.0,72489681.0,768493.0,165140239.0,165216.0,56779929.0,252285.0,127310797.0,50145.0,11112000.0,50703.0,11245388.0
112.88,,391.57,225.02,246.24,163.99,65.68,73.0,212.3,91.405,39.0,403.33,2021-06-09,Jun-21,19215.0,366.0,785045.0,32275288.0,565048.0,459739199.0,393151.0,177079713.0,538153.0,140980110.0,1172108.0,323366540.0,362676.0,72852357.0,575284.0,165715523.0,126472.0,56906401.0,202354.0,127513151.0,48519.0,11160519.0,50626.0,11296014.0
114.36,,381.84,240.0,242.81,166.0,65.58,75.23,216.62,92.55,39.9,401.91,2021-06-10,Jun-21,15470.0,382.0,764585.0,32290758.0,565430.0,460503784.0,406147.0,177485860.0,603142.0,141583252.0,1175366.0,324541906.0,402700.0,73255057.0,635803.0,166351326.0,149902.0,57056303.0,246196.0,127759347.0,50069.0,11210588.0,50767.0,11346781.0
116.24,,385.03,238.9655,241.64,167.07,64.1,76.71,211.9,93.26,40.66,403.35,2021-06-11,Jun-21,13920.0,401.0,557593.0,32304678.0,565831.0,461061377.0,429548.0,177915408.0,512278.0,142095530.0,1237641.0,325779547.0,338055.0,73593112.0,553862.0,166905188.0,137813.0,57194116.0,231019.0,127990366.0,36221.0,11246809.0,36741.0,11383522.0
115.07,,382.53,240.55,240.64,164.5,63.95,75.74,213.2727,93.2,40.03,397.3,2021-06-14,Jun-21,8173.0,200.0,832178.0,32333649.0,566367.0,462837195.0,333082.0,178643550.0,998117.0,144919339.0,918034.0,327988931.0,593452.0,75374466.0,827496.0,169612045.0,317142.0,58015983.0,405830.0,129191765.0,86975.0,11465768.0,88246.0,11606202.0
115.36,,384.4,224.14,240.19,165.23,63.48,75.5,203.49,94.32,39.71,399.96,2021-06-15,Jun-21,12652.0,302.0,793291.0,32346301.0,566669.0,463630486.0,361653.0,179005203.0,849028.0,145768367.0,982953.0,328971884.0,586296.0,75960762.0,870905.0,170482950.0,203279.0,58219262.0,309324.0,129501089.0,59325.0,11525093.0,60235.0,11666437.0
116.22,,386.51,211.5,239.41,164.8,63.42,76.22,200.0,94.34,39.62,401.1,2021-06-16,Jun-21,12987.0,341.0,725388.0,32359288.0,567010.0,464355874.0,359435.0,179364638.0,687757.0,146456124.0,949046.0,329920930.0,456436.0,76417198.0,692625.0,171175575.0,183820.0,58403082.0,286922.0,129788011.0,47325.0,11572418.0,48440.0,11714877.0
114.98,,378.03,209.9,237.34,164.19,64.05,76.34,200.0,93.69,39.27,396.0,2021-06-17,Jun-21,13281.0,274.0,693999.0,32372569.0,567284.0,465049873.0,351809.0,179716447.0,1302461.0,147758585.0,898019.0,330818949.0,836977.0,77254175.0,1381185.0,172556760.0,368211.0,58771293.0,571964.0,130359975.0,96155.0,11668573.0,97862.0,11812739.0
113.64,,372.94,211.91,231.99,163.27,58.88,76.74,201.3928,93.415,39.3,387.28,2021-06-18,Jun-21,11774.0,268.0,496987.0,32384343.0,567552.0,465546860.0,368996.0,180085443.0,700418.0,148459003.0,926376.0,331745325.0,451502.0,77705677.0,723404.0,173280164.0,191032.0,58962325.0,296038.0,130656013.0,57318.0,11725891.0,58297.0,11871036.0
113.69,,370.1,217.0618,232.95,162.77,58.69,76.89,200.86,93.36,38.88,389.37,2021-06-21,Jun-21,8594.0,260.0,782706.0,32414104.0,568283.0,467234054.0,302745.0,180731895.0,378360.0,150046006.0,564630.0,333164266.0,249827.0,78694629.0,422116.0,174943983.0,100581.0,59417574.0,158655.0,131372107.0,27907.0,11867670.0,29126.0,12015721.0
114.49,,378.19,228.2542,237.24,163.71,59.61,76.59,210.76,93.3,39.41,400.61,2021-06-22,Jun-21,13272.0,307.0,764641.0,32427376.0,568590.0,467998695.0,324342.0,181056237.0,378669.0,150424675.0,758479.0,333922745.0,232734.0,78927363.0,429946.0,175373929.0,114441.0,59532015.0,185126.0,131557233.0,31318.0,11898988.0,31850.0,12047571.0
114.55,,376.66,233.88,235.24,163.69,59.47,75.85,219.98,93.71,39.63,397.82,2021-06-23,Jun-21,13652.0,335.0,694855.0,32441028.0,568925.0,468693550.0,330821.0,181387058.0,362628.0,150787303.0,738926.0,334661671.0,197101.0,79124464.0,399761.0,175773690.0,123395.0,59655410.0,204176.0,131761409.0,41553.0,11940541.0,42590.0,12090161.0
114.42,,380.39,231.1,234.09,163.27,59.53,75.73,214.38,92.45,39.14,398.32,2021-06-24,Jun-21,15383.0,312.0,673576.0,32456411.0,569237.0,469367126.0,318604.0,181705662.0,464731.0,151252034.0,702004.0,335363675.0,264423.0,79388887.0,511726.0,176285416.0,151266.0,59806676.0,252097.0,132013506.0,48424.0,11988965.0,49403.0,12139564.0
112.9,,379.86,228.5,235.97,162.94,60.38,76.06,221.26,92.61,39.12,400.1,2021-06-25,Jun-21,14916.0,388.0,492767.0,32471327.0,569635.0,469859893.0,351047.0,182056709.0,363520.0,151615554.0,769569.0,336133244.0,282179.0,79671066.0,435655.0,176721071.0,52464.0,59859140.0,45098.0,132058604.0,28329.0,12017294.0,29741.0,12169305.0
113.26,,381.14,230.56,237.03,164.44,60.85,77.25,223.0,92.26,39.01,404.95,2021-06-28,Jun-21,10438.0,191.0,697791.0,32505263.0,570223.0,471449516.0,276444.0,182686608.0,747453.0,153776118.0,556775.0,337459473.0,543797.0,81152086.0,794466.0,178965469.0,168865.0,60418193.0,256918.0,132904311.0,34580.0,12136740.0,34999.0,12291007.0
112.65,,379.66,226.3,240.3,164.0,60.35,77.0,221.19,91.89,39.13,401.97,2021-06-29,Jun-21,15471.0,275.0,678281.0,32520734.0,570498.0,472127797.0,298461.0,182985069.0,423546.0,154199664.0,630787.0,338090260.0,291118.0,81443204.0,521507.0,179486976.0,101101.0,60519294.0,184771.0,133089082.0,31197.0,12167937.0,31810.0,12322817.0
112.21,,382.08,228.0,236.49,164.0,59.17,77.4,237.98,91.18,39.14,397.54,2021-06-30,Jun-21,11477.0,241.0,642637.0,32532211.0,570739.0,472770434.0,308149.0,183293218.0,685022.0,154884686.0,634866.0,338725126.0,410424.0,81853628.0,858021.0,180344997.0,192009.0,60711303.0,425786.0,133514868.0,81997.0,12249934.0,82929.0,12405746.0
112.95,,383.12,224.5,238.33,164.74,60.3,77.65,236.3,91.29,39.17,402.03,2021-07-01,Jul-21,18439.0,286.0,600066.0,32550650.0,571025.0,473370500.0,294795.0,183588013.0,999915.0,155884601.0,613140.0,339338266.0,605365.0,82458993.0,1002439.0,181347436.0,330975.0,61042278.0,561800.0,134076668.0,62908.0,12312842.0,64693.0,12470439.0
114.52,,383.9,224.89,238.5,166.02,60.26,78.04,235.1,91.13,39.46,405.09,2021-07-02,Jul-21,16776.0,300.0,446885.0,32567426.0,571325.0,473817385.0,306850.0,183894863.0,371295.0,156255896.0,622734.0,339961000.0,225237.0,82684230.0,428664.0,181776100.0,106148.0,61148426.0,186671.0,134263339.0,39291.0,12352133.0,40089.0,12510528.0
115.17,,385.3,213.4253,237.2,167.91,60.28,78.14,229.62,91.83,39.48,408.67,2021-07-06,Jul-21,19964.0,301.0,778406.0,32619885.0,571998.0,475755164.0,273979.0,184581137.0,312350.0,157636088.0,585901.0,341354569.0,193726.0,83523641.0,411106.0,183331181.0,90026.0,61555080.0,169530.0,134973241.0,28509.0,12484940.0,29150.0,12646604.0
115.91,,384.1,211.5,234.63,167.48,58.34,78.41,231.76,91.65,39.22,410.35,2021-07-07,Jul-21,22225.0,251.0,725498.0,32642110.0,572249.0,476480662.0,282801.0,184863938.0,272083.0,157908171.0,572760.0,341927329.0,163741.0,83687382.0,280569.0,183611750.0,86437.0,61641517.0,133812.0,135107053.0,21779.0,12506719.0,22281.0,12668885.0
115.76,,384.29,195.67,234.16,168.7,57.26,77.77,215.66,92.05,39.0,408.61,2021-07-08,Jul-21,27316.0,262.0,665708.0,32825211.0,572511.0,477146370.0,289462.0,185153400.0,379395.0,158287566.0,568113.0,342495442.0,238895.0,83926277.0,462170.0,184073920.0,100674.0,61742191.0,190172.0,135297225.0,39188.0,12545907.0,40074.0,12708959.0
116.3,,387.92,216.24,233.9,169.37,57.7,78.42,231.965,92.1,39.53,412.53,2021-07-09,Jul-21,27292.0,308.0,488166.0,32852503.0,572819.0,477634536.0,322215.0,185475615.0,341865.0,158629431.0,633574.0,343129016.0,201006.0,84127283.0,395397.0,184469317.0,98289.0,61840480.0,180680.0,135477905.0,41943.0,12587850.0,42659.0,12751618.0
116.8,,387.01,217.3734,233.22,169.73,58.75,77.55,230.98,93.2,39.66,411.02,2021-07-12,Jul-21,28873.0,304.0,739434.0,32918102.0,573380.0,479304592.0,275547.0,186079621.0,232688.0,159499224.0,522599.0,344270451.0,151249.0,84670758.0,312517.0,185562235.0,57710.0,62069089.0,112141.0,135916829.0,23611.0,12684235.0,24095.0,12850062.0
117.59,,396.75,214.43,235.35,168.97,59.51,77.4,239.14,92.43,39.77,416.38,2021-07-13,Jul-21,34664.0,330.0,759866.0,32952766.0,573710.0,480064458.0,281562.0,186361183.0,175939.0,159675163.0,528788.0,344799239.0,111731.0,84782489.0,236404.0,185798639.0,44849.0,62113938.0,85130.0,136001959.0,19210.0,12703445.0,19454.0,12869516.0
116.87,,400.02,214.43,236.35,170.0,58.85,77.6,237.245,92.09,39.72,420.77,2021-07-14,Jul-21,38040.0,339.0,768654.0,32990912.0,574049.0,480833112.0,284580.0,186645763.0,451353.0,160126516.0,533667.0,345332906.0,239625.0,85022114.0,328828.0,186127467.0,174483.0,62288421.0,178753.0,136180712.0,36427.0,12739872.0,35583.0,12905099.0
116.81,,392.32,212.87,234.36,169.3,57.71,77.62,246.66,91.62,39.95,411.91,2021-07-15,Jul-21,40039.0,318.0,725414.0,33031063.0,574367.0,481558526.0,298345.0,186944108.0,282022.0,160408538.0,542625.0,345875531.0,178080.0,85200194.0,381737.0,186509204.0,72570.0,62360991.0,151713.0,136332425.0,30654.0,12770526.0,31495.0,12936594.0
117.91,,396.98,225.08,235.92,168.34,58.88,78.01,276.92,92.02,40.14,421.36,2021-07-16,Jul-21,41855.0,365.0,526525.0,33072960.0,574732.0,482085051.0,346495.0,187290603.0,277840.0,160686378.0,624332.0,346499863.0,173509.0,85373703.0,366732.0,186875936.0,74585.0,62435576.0,150852.0,136483277.0,29236.0,12799762.0,30008.0,12966602.0
116.67,,390.42,228.0,231.17,166.48,55.95,77.81,284.54,90.34,40.07,417.24,2021-07-19,Jul-21,44322.0,282.0,901377.0,33177070.0,575333.0,484042874.0,339402.0,187989503.0,241232.0,161473715.0,568603.0,347703601.0,157267.0,85882436.0,348665.0,188001345.0,64642.0,62634848.0,138102.0,136915879.0,18954.0,12877173.0,19239.0,13046033.0
115.55,,385.81,240.93,228.79,166.9,55.65,77.19,318.22,90.13,40.25,411.0,2021-07-20,Jul-21,50435.0,320.0,928496.0,33227641.0,575653.0,484971370.0,371617.0,188361120.0,0.0,161473715.0,603791.0,348307392.0,0.0,85882436.0,0.0,188001345.0,0.0,62634848.0,0.0,136915879.0,0.0,12877173.0,0.0,13046033.0
116.64,,396.0,244.95,233.61,169.3,58.51,76.32,298.51,89.35,41.24,417.06,2021-07-21,Jul-21,60702.0,394.0,916712.0,33288527.0,576047.0,485888082.0,387627.0,188748747.0,421330.0,161895045.0,632452.0,348939844.0,269183.0,86151619.0,600572.0,188601917.0,104064.0,62738912.0,205228.0,137121107.0,47040.0,12924213.0,46943.0,13092976.0
116.64,,385.28,269.56,234.06,169.36,59.01,76.6,319.0,91.4,41.12,416.02,2021-07-22,Jul-21,70739.0,342.0,881685.0,33359549.0,576389.0,486769767.0,416468.0,189165215.0,279120.0,162174165.0,650159.0,349590003.0,179695.0,86331314.0,454755.0,189056672.0,66363.0,62805275.0,170132.0,137291239.0,32261.0,12956474.0,33467.0,13126443.0
